Complaint ID,Customer ID,Complaint Text,Category,,,,,
1737,CUST9950,My bag handle was broken and no assistance was provided.,Baggage Issues,,,,,
1738,CUST5541,"Refund was partially processed without explanation, no response to emails.",Refund Issues,,,,,
1739,CUST5518,The seat was broken and no assistance was provided to fix it.,In-flight Experience,,,,,
1740,CUST3155,Payment gateway failed multiple times while booking international tickets.,Ticket Booking Problems,,,,,
1741,CUST2232,Payment got deducted but ticket confirmation not received.,Ticket Booking Problems,,,,,
1742,CUST1944,The seat was broken and no assistance was provided to fix it.,In-flight Experience,,,,,
1743,CUST9296,"Refund was partially processed without explanation, no response to emails.",Refund Issues,,,,,
1744,CUST1806,My bag handle was broken and no assistance was provided.,Baggage Issues,,,,,
1745,CUST4005,Flight was delayed after boarding and we were kept waiting in the plane.,Flight Delay,,,,,
1746,CUST3626,Last-minute delay caused me to miss my connecting flight.,Flight Delay,,,,,
1747,CUST1479,My Air India flight got delayed by 4 hours without any prior notice.,Flight Delay,,,,,
1748,CUST6828,"Even after cancellation, refund status shows as 'in process' for two months.",Refund Issues,,,,,
1749,CUST4618,I was hung up on twice by customer service agents.,Customer Service,,,,,
1750,CUST3875,I received partial refund without any breakdown of charges.,Refund Issues,,,,,
1751,CUST5474,Cabin crew were unprofessional and inattentive during the entire journey.,In-flight Experience,,,,,
1752,CUST3865,I was hung up on twice by customer service agents.,Customer Service,,,,,
1753,CUST1089,I received partial refund without any breakdown of charges.,Refund Issues,,,,,
1754,CUST7940,Cabin crew were unprofessional and inattentive during the entire journey.,In-flight Experience,,,,,
1755,CUST5618,The staff refused to provide updates during a long flight delay.,Flight Delay,,,,,
1756,CUST3421,I couldn’t complete my booking due to payment gateway issues on the website.,Ticket Booking Problems,,,,,
1757,CUST9799,The representative I spoke to was not able to help and was very impatient.,Customer Service,,,,,
1758,CUST2857,The staff refused to provide updates during a long flight delay.,Flight Delay,,,,,
1759,CUST5716,Customer care kept giving conflicting answers regarding my complaint.,Customer Service,,,,,
1760,CUST4609,My bag handle was broken and no assistance was provided.,Baggage Issues,,,,,
1761,CUST2051,Customer care kept giving conflicting answers regarding my complaint.,Customer Service,,,,,
1762,CUST6293,Flight was delayed after boarding and we were kept waiting in the plane.,Flight Delay,,,,,
1763,CUST5952,Cabin crew were unprofessional and inattentive during the entire journey.,In-flight Experience,,,,,
1764,CUST7915,Unable to book tickets as the website crashes every time I make a payment.,Ticket Booking Problems,,,,,
1765,CUST4813,"Refund was partially processed without explanation, no response to emails.",Refund Issues,,,,,
1766,CUST2210,I received partial refund without any breakdown of charges.,Refund Issues,,,,,
1767,CUST3167,Payment gateway failed multiple times while booking international tickets.,Ticket Booking Problems,,,,,
1768,CUST1381,The representative I spoke to was not able to help and was very impatient.,Customer Service,,,,,
1769,CUST4597,I applied for a refund but it was rejected without valid reasons.,Refund Issues,,,,,
1770,CUST3649,Baggage was missing and I got it after 48 hours without compensation.,Baggage Issues,,,,,
1771,CUST5998,Luggage tags were misplaced causing delay in baggage retrieval.,Baggage Issues,,,,,
1772,CUST3640,Flight was delayed repeatedly and no meals were provided.,Flight Delay,,,,,
1773,CUST9820,Cabin crew were unprofessional and inattentive during the entire journey.,In-flight Experience,,,,,
1774,CUST1196,The Air India app keeps freezing while booking tickets.,Ticket Booking Problems,,,,,
1775,CUST1455,The staff refused to provide updates during a long flight delay.,Flight Delay,,,,,
1776,CUST7882,My flight was rescheduled at the last moment without informing me.,Flight Delay,,,,,
1777,CUST2499,"My baggage arrived on the next day, causing huge inconvenience.",Baggage Issues,,,,,
1778,CUST3634,I applied for a refund but it was rejected without valid reasons.,Refund Issues,,,,,
1779,CUST9823,The baggage handling was careless and my bag was broken.,Baggage Issues,,,,,
1780,CUST1031,The in-flight screen was not working for the entire journey.,In-flight Experience,,,,,
1781,CUST7487,The Air India customer support was very rude and disconnected my call.,Customer Service,,,,,
1782,CUST8795,The food served was stale and the entertainment system was not working.,In-flight Experience,,,,,
1783,CUST9000,Flight was delayed after boarding and we were kept waiting in the plane.,Flight Delay,,,,,
1784,CUST4506,The baggage handling was careless and my bag was broken.,Baggage Issues,,,,,
1785,CUST8691,The baggage was returned but items inside were missing.,Baggage Issues,,,,,
1786,CUST1405,I was unable to choose meal preferences during booking.,Ticket Booking Problems,,,,,
1787,CUST7303,The washrooms were dirty and not maintained during the flight.,In-flight Experience,,,,,
1788,CUST5871,The customer support executive kept transferring my call without resolution.,Customer Service,,,,,
1789,CUST5245,My bag handle was broken and no assistance was provided.,Baggage Issues,,,,,
1790,CUST5008,I couldn’t complete my booking due to payment gateway issues on the website.,Ticket Booking Problems,,,,,
1791,CUST5899,Customer care made me wait on hold for 40 minutes and disconnected.,Customer Service,,,,,
1792,CUST1352,Refund was promised on call but never processed.,Refund Issues,,,,,
1793,CUST1129,"Even after cancellation, refund status shows as 'in process' for two months.",Refund Issues,,,,,
1794,CUST4743,Couldn’t select seats while booking online through Air India’s portal.,Ticket Booking Problems,,,,,
1795,CUST2549,The washrooms were dirty and not maintained during the flight.,In-flight Experience,,,,,
1796,CUST9235,Flight delay updates were not announced at the airport.,Flight Delay,,,,,
1797,CUST7881,Refund claim was closed without informing me.,Refund Issues,,,,,
1798,CUST7214,Refund was promised on call but never processed.,Refund Issues,,,,,
1799,CUST6172,"My baggage arrived on the next day, causing huge inconvenience.",Baggage Issues,,,,,
1800,CUST4992,Luggage tags were misplaced causing delay in baggage retrieval.,Baggage Issues,,,,,
1801,CUST8843,Last-minute delay caused me to miss my connecting flight.,Flight Delay,,,,,
1802,CUST1865,The customer support executive kept transferring my call without resolution.,Customer Service,,,,,
1803,CUST3327,Customer care did not bother to resolve my issue even after multiple calls.,Customer Service,,,,,
1804,CUST7839,My Air India flight got delayed by 4 hours without any prior notice.,Flight Delay,,,,,
1805,CUST6757,The customer support executive kept transferring my call without resolution.,Customer Service,,,,,
1806,CUST5819,I cancelled my Air India ticket but refund is still pending after 20 days.,Refund Issues,,,,,
1807,CUST9890,Baggage was missing and I got it after 48 hours without compensation.,Baggage Issues,,,,,
1808,CUST3511,Customer care made me wait on hold for 40 minutes and disconnected.,Customer Service,,,,,
1809,CUST2062,Customer care did not bother to resolve my issue even after multiple calls.,Customer Service,,,,,
1810,CUST2470,Refund was promised on call but never processed.,Refund Issues,,,,,
1811,CUST6808,"Refund was partially processed without explanation, no response to emails.",Refund Issues,,,,,
1812,CUST3450,"I was promised a refund within 7 days, but it has been a month with no update.",Refund Issues,,,,,
1813,CUST8359,"I was promised a refund within 7 days, but it has been a month with no update.",Refund Issues,,,,,
1814,CUST1609,The in-flight screen was not working for the entire journey.,In-flight Experience,,,,,
1815,CUST4814,Flight was delayed repeatedly and no meals were provided.,Flight Delay,,,,,
1816,CUST9583,The baggage handling was careless and my bag was broken.,Baggage Issues,,,,,
1817,CUST5723,Flight was delayed repeatedly and no meals were provided.,Flight Delay,,,,,
1818,CUST8697,The baggage handling was careless and my bag was broken.,Baggage Issues,,,,,
1819,CUST2004,The Air India customer support was very rude and disconnected my call.,Customer Service,,,,,
1820,CUST1972,Last-minute delay caused me to miss my connecting flight.,Flight Delay,,,,,
1821,CUST5817,I cancelled my Air India ticket but refund is still pending after 20 days.,Refund Issues,,,,,
1822,CUST4615,The Air India app keeps freezing while booking tickets.,Ticket Booking Problems,,,,,
1823,CUST3736,Poor in-flight service and dirty seating area during the Air India flight.,In-flight Experience,,,,,
1824,CUST2695,I was unable to choose meal preferences during booking.,Ticket Booking Problems,,,,,
1825,CUST2563,Customer care did not bother to resolve my issue even after multiple calls.,Customer Service,,,,,
1826,CUST2415,Flight delay updates were not announced at the airport.,Flight Delay,,,,,
1827,CUST4397,I was hung up on twice by customer service agents.,Customer Service,,,,,
1828,CUST6134,My bag handle was broken and no assistance was provided.,Baggage Issues,,,,,
1829,CUST9522,The ticket booking site was extremely slow and kept logging me out.,Ticket Booking Problems,,,,,
1830,CUST9547,Unable to book tickets as the website crashes every time I make a payment.,Ticket Booking Problems,,,,,
1831,CUST1733,My flight was rescheduled at the last moment without informing me.,Flight Delay,,,,,
1832,CUST6836,The Air India customer support was very rude and disconnected my call.,Customer Service,,,,,
1833,CUST4640,The baggage handling was careless and my bag was broken.,Baggage Issues,,,,,
1834,CUST3392,Air India flight was delayed without any reason at the airport.,Flight Delay,,,,,
1835,CUST8114,The washrooms were dirty and not maintained during the flight.,In-flight Experience,,,,,
1836,CUST8954,The in-flight screen was not working for the entire journey.,In-flight Experience,,,,,
1837,CUST7682,Customer care kept giving conflicting answers regarding my complaint.,Customer Service,,,,,
1838,CUST2846,"Refund was partially processed without explanation, no response to emails.",Refund Issues,,,,,
1839,CUST6723,The customer support executive kept transferring my call without resolution.,Customer Service,,,,,
1840,CUST9694,Last-minute delay caused me to miss my connecting flight.,Flight Delay,,,,,
1841,CUST1843,Customer service kept ignoring my follow-up emails.,Customer Service,,,,,
1842,CUST6065,The washrooms were dirty and not maintained during the flight.,In-flight Experience,,,,,
1843,CUST4839,The representative I spoke to was not able to help and was very impatient.,Customer Service,,,,,
1844,CUST7731,"My baggage arrived on the next day, causing huge inconvenience.",Baggage Issues,,,,,
1845,CUST5651,The representative I spoke to was not able to help and was very impatient.,Customer Service,,,,,
1846,CUST7459,Cabin crew were inattentive and food trays were not collected on time.,In-flight Experience,,,,,
1847,CUST7512,The washrooms were dirty and not maintained during the flight.,In-flight Experience,,,,,
1848,CUST2750,"I was promised a refund within 7 days, but it has been a month with no update.",Refund Issues,,,,,
1849,CUST2215,My luggage was damaged when I collected it from the Air India belt.,Baggage Issues,,,,,
1850,CUST8539,I was hung up on twice by customer service agents.,Customer Service,,,,,
1851,CUST4996,My Air India flight got delayed by 4 hours without any prior notice.,Flight Delay,,,,,
1852,CUST9042,My luggage was loaded onto the wrong flight and delivered late.,Baggage Issues,,,,,
